_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,0,0,0,-2.5,0,0,0,hsa00590,Arachidonic acid metabolism,M001000,1,0
0,0,1,0,0,0,0,0,-2.9,0,0,0,GO:1900015,regulation of cytokine production involved in inflammatory response,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-5.2,0,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,GO:0035891,exit from host cell,M000001,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,R-HSA-72766,Translation,M010000,1,0
1,0,0,0,0,0,-2,0,0,0,0,0,GO:0030890,positive regulation of B cell proliferation,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-4.3,0,GO:0071526,semaphorin-plexin signaling pathway,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-5,0,GO:0001701,in utero embryonic development,M000010,1,0
0,0,1,0,0,0,0,0,-4.3,0,0,0,R-HSA-9692914,SARS-CoV-1-host interactions,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-5.4,0,GO:0030705,cytoskeleton-dependent intracellular transport,M000010,1,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,GO:0010874,regulation of cholesterol efflux,M010000,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,R-HSA-9679191,Potential therapeutics for SARS,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-5.8,0,GO:0045773,positive regulation of axon extension,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,GO:0033135,regulation of peptidyl-serine phosphorylation,M000010,1,0
0,1,0,0,0,0,0,-6.6,0,0,0,0,GO:0006022,aminoglycan metabolic process,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:0006301,postreplication repair,M000001,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0060487,lung epithelial cell differentiation,M010000,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,GO:0006693,prostaglandin metabolic process,M001000,1,0
0,0,1,0,0,0,0,0,-10,0,0,0,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,M001000,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0042596,fear response,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,R-HSA-8854518,AURKA Activation by TPX2,M000010,1,0
0,0,1,0,0,0,0,0,-11,0,0,0,GO:0019883,antigen processing and presentation of endogenous antigen,M001000,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,GO:0090181,regulation of cholesterol metabolic process,M010000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,WP5348,11p11 2 copy number variation syndrome,M100000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0002886,regulation of myeloid leukocyte mediated immunity,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,GO:0042177,negative regulation of protein catabolic process,M000100,1,0
0,1,0,0,0,0,0,-3,0,0,0,0,hsa01200,Carbon metabolism,M010000,1,0
0,0,1,0,0,0,0,0,-4.9,0,0,0,R-HSA-69610,p53-Independent DNA Damage Response,M001000,1,0
1,0,0,0,0,0,-3.3,0,0,0,0,0,GO:0051092,positive regulation of NF-kappaB transcription factor activity,M100000,1,0
0,1,0,0,0,0,0,-7.9,0,0,0,0,GO:0006790,sulfur compound metabolic process,M010000,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0009649,entrainment of circadian clock,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,GO:0099643,signal release from synapse,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-7.5,0,GO:0030900,forebrain development,M000010,1,0
0,1,0,0,0,0,0,-9.4,0,0,0,0,GO:0055092,sterol homeostasis,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.5,0,GO:0003222,ventricular trabecula myocardium morphogenesis,M000010,1,0
1,0,0,0,0,0,-3.5,0,0,0,0,0,M1394,BIOCARTA GATA3 PATHWAY,M100000,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,GO:1903725,regulation of phospholipid metabolic process,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.6,WP3981,miRNA regulation of prostate cancer signaling pathways,M000001,1,0
0,0,1,0,0,0,0,0,-2.9,0,0,0,R-HSA-8878166,Transcriptional regulation by RUNX2,M001000,1,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,GO:0032536,regulation of cell projection size,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,GO:0048741,skeletal muscle fiber development,M000001,1,0
1,0,0,0,0,0,-3.5,0,0,0,0,0,R-HSA-9027284,Erythropoietin activates RAS,M100000,1,0
0,0,1,0,0,0,0,0,-5.3,0,0,0,R-HSA-500792,GPCR ligand binding,M001000,1,0
0,0,1,0,0,0,0,0,-4.5,0,0,0,GO:0098543,detection of other organism,M001000,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,hsa00500,Starch and sucrose metabolism,M010000,1,0
0,0,1,0,0,0,0,0,-4.3,0,0,0,R-HSA-202424,Downstream TCR signaling,M001000,1,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,GO:0033865,nucleoside bisphosphate metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-3.5,0,0,0,GO:0001961,positive regulation of cytokine-mediated signaling pathway,M001000,1,0
0,1,0,0,0,0,0,-2.8,0,0,0,0,GO:0044042,glucan metabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,GO:0060312,regulation of blood vessel remodeling,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,GO:0031333,negative regulation of protein-containing complex assembly,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:0060998,regulation of dendritic spine development,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.9,0,0,GO:0008344,adult locomotory behavior,M000100,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,WP1982,Sterol regulatory element binding proteins SREBP signaling,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,WP3859,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,M000010,1,0
0,0,0,1,0,0,0,0,0,-5.7,0,0,R-HSA-9758881,Uptake of dietary cobalamins into enterocytes,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-5,GO:0070830,bicellular tight junction assembly,M000001,1,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,GO:0000018,regulation of DNA recombination,M001000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,R-HSA-8876725,Protein methylation,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3,GO:1905521,regulation of macrophage migration,M000001,1,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,GO:0010669,epithelial structure maintenance,M010000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,GO:0001678,intracellular glucose homeostasis,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,GO:0018105,peptidyl-serine phosphorylation,M000010,1,0
0,0,1,0,0,0,0,0,-2.7,0,0,0,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-4.2,GO:0030168,platelet activation,M000001,1,0
0,1,0,0,0,0,0,-6.6,0,0,0,0,GO:0030212,hyaluronan metabolic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,GO:0021953,central nervous system neuron differentiation,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.2,M237,PID VEGFR1 2 PATHWAY,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.9,GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M000010,1,0
1,0,0,0,0,0,-3.6,0,0,0,0,0,GO:0032494,response to peptidoglycan,M100000,1,0
1,0,0,0,0,0,-3.6,0,0,0,0,0,WP3414,Initiation of transcription and translation elongation at the HIV 1 LTR,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-7.8,0,R-HSA-5663220,RHO GTPases Activate Formins,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.9,0,WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,M000010,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-8.7,0,GO:0051960,regulation of nervous system development,M000010,1,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,GO:0045824,negative regulation of innate immune response,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.7,R-HSA-3928663,EPHA-mediated growth cone collapse,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,R-HSA-438064,Post NMDA receptor activation events,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0051865,protein autoubiquitination,M000001,1,0
0,1,0,0,0,0,0,-4.8,0,0,0,0,GO:0030214,hyaluronan catabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-3.6,0,0,WP5186,Vitamin K metabolism and activation of dependent proteins,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,GO:0097581,lamellipodium organization,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3.3,0,GO:0001764,neuron migration,M000010,1,0
1,0,0,0,0,0,-5,0,0,0,0,0,WP69,T cell receptor signaling pathway,M100000,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,WP289,Myometrial relaxation and contraction pathways,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,M212,PID INTEGRIN5 PATHWAY,M000010,1,0
0,1,0,0,0,0,0,-12,0,0,0,0,GO:0006066,alcohol metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,R-HSA-9694631,Maturation of nucleoprotein,M001000,1,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,GO:0040014,regulation of multicellular organism growth,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-4.4,R-HSA-5625900,RHO GTPases activate CIT,M000001,1,0
1,0,0,0,0,0,-2.7,0,0,0,0,0,WP4726,Sphingolipid metabolism integrated pathway,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:0061245,establishment or maintenance of bipolar cell polarity,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,R-HSA-2559583,Cellular Senescence,M000010,1,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0030888,regulation of B cell proliferation,M100000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0071333,cellular response to glucose stimulus,M010000,1,0
1,0,0,0,0,0,-2.7,0,0,0,0,0,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,M100000,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0035970,peptidyl-threonine dephosphorylation,M100000,1,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,hsa00630,Glyoxylate and dicarboxylate metabolism,M010000,1,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,GO:0030177,positive regulation of Wnt signaling pathway,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-4.8,GO:0046718,viral entry into host cell,M000001,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,WP143,Fatty acid beta oxidation,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,GO:0044827,modulation by host of viral genome replication,M000100,1,0
0,0,1,0,0,0,0,0,-3.3,0,0,0,WP4705,Pathways of nucleic acid metabolism and innate immune sensing,M001000,1,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,GO:0006576,biogenic amine metabolic process,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:0099536,synaptic signaling,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,M55,PID S1P S1P3 PATHWAY,M000010,1,0
0,0,1,0,0,0,0,0,-2.8,0,0,0,GO:0006972,hyperosmotic response,M001000,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,R-HSA-5362517,Signaling by Retinoic Acid,M010000,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,GO:0007040,lysosome organization,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,hsa04666,Fc gamma R-mediated phagocytosis,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.5,M277,PID INTEGRIN A4B1 PATHWAY,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,WP5224,2q37 copy number variation syndrome,M000010,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0001823,mesonephros development,M100000,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,GO:0042446,hormone biosynthetic process,M010000,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,GO:0006821,chloride transport,M001000,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,M128,PID TNF PATHWAY,M001000,1,0
0,0,0,1,0,0,0,0,0,-3.2,0,0,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),M000100,1,0
0,0,0,0,1,0,0,0,0,0,-4.1,0,M5193,SIG CHEMOTAXIS,M000010,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,WP697,Estrogen metabolism,M010000,1,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,GO:0007567,parturition,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.7,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,M000001,1,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,hsa00760,Nicotinate and nicotinamide metabolism,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,M6220,BIOCARTA AGR PATHWAY,M000001,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0006612,protein targeting to membrane,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:0044088,regulation of vacuole organization,M000001,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,GO:0070383,DNA cytosine deamination,M001000,1,0
0,1,0,0,0,0,0,-2,0,0,0,0,GO:0043043,peptide biosynthetic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.1,0,R-HSA-416700,Other semaphorin interactions,M000010,1,0
0,1,0,0,0,0,0,-3.5,0,0,0,0,GO:0006414,translational elongation,M010000,1,0
0,1,0,0,0,0,0,-3.8,0,0,0,0,GO:0006703,estrogen biosynthetic process,M010000,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,GO:0031644,regulation of nervous system process,M001000,1,0
0,0,0,1,0,0,0,0,0,-3,0,0,GO:0061515,myeloid cell development,M000100,1,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,GO:2000353,positive regulation of endothelial cell apoptotic process,M000100,1,0
0,1,0,0,0,0,0,-4,0,0,0,0,GO:0009185,ribonucleoside diphosphate metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,M001000,1,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,GO:0060586,multicellular organismal-level iron ion homeostasis,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-5.2,0,GO:0048638,regulation of developmental growth,M000010,1,0
0,1,0,0,0,0,0,-4.5,0,0,0,0,hsa00531,Glycosaminoglycan degradation,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,GO:0035051,cardiocyte differentiation,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-5.8,0,GO:0001654,eye development,M000010,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0060142,regulation of syncytium formation by plasma membrane fusion,M100000,1,0
0,1,0,0,0,0,0,-5.1,0,0,0,0,GO:0006027,glycosaminoglycan catabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-2.3,0,0,0,WP4877,Host pathogen interaction of human coronaviruses MAPK signaling,M001000,1,0
0,0,0,1,0,0,0,0,0,-4.5,0,0,GO:0032532,regulation of microvillus length,M000100,1,0
0,0,1,0,0,0,0,0,-2.8,0,0,0,GO:0071636,positive regulation of transforming growth factor beta production,M001000,1,0
0,0,1,0,0,0,0,0,-4.8,0,0,0,GO:0045869,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,M001000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0009648,photoperiodism,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,GO:0043470,regulation of carbohydrate catabolic process,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:0036296,response to increased oxygen levels,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.7,GO:0070534,protein K63-linked ubiquitination,M000001,1,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,M001000,1,0
0,0,0,1,0,0,0,0,0,-2.9,0,0,GO:0071453,cellular response to oxygen levels,M000100,1,0
0,0,1,0,0,0,0,0,-2.3,0,0,0,R-HSA-69002,DNA Replication Pre-Initiation,M001000,1,0
0,1,0,0,0,0,0,-5,0,0,0,0,GO:0019388,galactose catabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-3.6,0,0,GO:1901862,negative regulation of muscle tissue development,M000100,1,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,GO:0050820,positive regulation of coagulation,M010000,1,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0061028,establishment of endothelial barrier,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,GO:0048730,epidermis morphogenesis,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.3,GO:0140253,cell-cell fusion,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.2,GO:0072089,stem cell proliferation,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0055117,regulation of cardiac muscle contraction,M000001,1,0
0,0,1,0,0,0,0,0,-3.2,0,0,0,R-HSA-5689896,Ovarian tumor domain proteases,M001000,1,0
0,0,1,0,0,0,0,0,-4.5,0,0,0,GO:0016553,base conversion or substitution editing,M001000,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,GO:0021988,olfactory lobe development,M001000,1,0
1,0,0,0,0,0,-2,0,0,0,0,0,GO:0042475,odontogenesis of dentin-containing tooth,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:1903955,positive regulation of protein targeting to mitochondrion,M000001,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,R-HSA-8963899,Plasma lipoprotein remodeling,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-4.6,0,GO:0000278,mitotic cell cycle,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.8,0,0,R-HSA-1482801,Acyl chain remodelling of PS,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.2,GO:1903729,regulation of plasma membrane organization,M000001,1,0
0,0,1,0,0,0,0,0,-2.6,0,0,0,R-HSA-201681,TCF dependent signaling in response to WNT,M001000,1,0
0,0,0,1,0,0,0,0,0,-3.9,0,0,hsa00565,Ether lipid metabolism,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:0042391,regulation of membrane potential,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:0006911,"phagocytosis, engulfment",M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:0042246,tissue regeneration,M000001,1,0
1,0,0,0,0,0,-4,0,0,0,0,0,R-HSA-9006335,Signaling by Erythropoietin,M100000,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0033059,cellular pigmentation,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-6,0,GO:0060322,head development,M000010,1,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,GO:0055078,sodium ion homeostasis,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-4.7,0,GO:0016049,cell growth,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,R-HSA-991365,Activation of GABAB receptors,M000010,1,0
0,1,0,0,0,0,0,-3.3,0,0,0,0,GO:1905953,negative regulation of lipid localization,M010000,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0002244,hematopoietic progenitor cell differentiation,M100000,1,0
0,0,1,0,0,0,0,0,-5.3,0,0,0,R-HSA-8948751,Regulation of PTEN stability and activity,M001000,1,0
0,0,1,0,0,0,0,0,-4.9,0,0,0,R-HSA-180534,Vpu mediated degradation of CD4,M001000,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,GO:0030194,positive regulation of blood coagulation,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-6.4,0,GO:0003007,heart morphogenesis,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,GO:0097035,regulation of membrane lipid distribution,M000100,1,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,WP4396,Nonalcoholic fatty liver disease,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,WP2038,Microtubule cytoskeleton regulation,M000010,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,M010000,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,GO:0032727,positive regulation of interferon-alpha production,M001000,1,0
0,1,0,0,0,0,0,-7.6,0,0,0,0,GO:0071825,protein-lipid complex organization,M010000,1,0
0,1,0,0,0,0,0,-10,0,0,0,0,GO:0016052,carbohydrate catabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-5.1,0,0,0,WP4655,Cytosolic DNA sensing pathway,M001000,1,0
0,1,0,0,0,0,0,-4.4,0,0,0,0,GO:0006024,glycosaminoglycan biosynthetic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.8,0,0,M15997,BIOCARTA INTRINSIC PATHWAY,M000100,1,0
0,0,1,0,0,0,0,0,-4.2,0,0,0,R-HSA-9772573,Late SARS-CoV-2 Infection Events,M001000,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,R-HSA-9758941,Gastrulation,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:0002444,myeloid leukocyte mediated immunity,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:0006839,mitochondrial transport,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,GO:0030166,proteoglycan biosynthetic process,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3.5,0,GO:0031113,regulation of microtubule polymerization,M000010,1,0
0,0,1,0,0,0,0,0,-2.3,0,0,0,GO:0031341,regulation of cell killing,M001000,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,GO:0080171,lytic vacuole organization,M010000,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,GO:0045577,regulation of B cell differentiation,M010000,1,0
1,0,0,0,0,0,-4,0,0,0,0,0,GO:0043407,negative regulation of MAP kinase activity,M100000,1,0
0,0,1,0,0,0,0,0,-5.5,0,0,0,R-HSA-4608870,Asymmetric localization of PCP proteins,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0035909,aorta morphogenesis,M000010,1,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,GO:0045137,development of primary sexual characteristics,M001000,1,0
0,0,0,1,0,0,0,0,0,-3,0,0,GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,M000100,1,0
1,0,0,0,0,0,-2.3,0,0,0,0,0,WP2034,Leptin signaling pathway,M100000,1,0
0,0,1,0,0,0,0,0,-5,0,0,0,GO:0140374,antiviral innate immune response,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-4.5,R-HSA-3928664,Ephrin signaling,M000001,1,0
0,1,0,0,0,0,0,-7.8,0,0,0,0,GO:0071827,plasma lipoprotein particle organization,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,R-HSA-216083,Integrin cell surface interactions,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.3,GO:0090630,activation of GTPase activity,M000001,1,0
0,1,0,0,0,0,0,-4.1,0,0,0,0,M3061,BIOCARTA FEEDER PATHWAY,M010000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0060479,lung cell differentiation,M010000,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,GO:0006090,pyruvate metabolic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,hsa05014,Amyotrophic lateral sclerosis,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,M862,BIOCARTA P38MAPK PATHWAY,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,GO:0014032,neural crest cell development,M000010,1,0
1,0,0,0,0,0,-3,0,0,0,0,0,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,GO:0046530,photoreceptor cell differentiation,M000100,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0030282,bone mineralization,M100000,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,GO:0046457,prostanoid biosynthetic process,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-4.7,0,GO:0051058,negative regulation of small GTPase mediated signal transduction,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.8,R-HSA-446107,Type I hemidesmosome assembly,M000001,1,0
0,0,1,0,0,0,0,0,-6.2,0,0,0,GO:0002250,adaptive immune response,M001000,1,0
0,0,1,0,0,0,0,0,-3.9,0,0,0,R-HSA-9664424,Cell recruitment (pro-inflammatory response),M001000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,hsa04975,Fat digestion and absorption,M010000,1,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,GO:0009166,nucleotide catabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,R-HSA-1483166,Synthesis of PA,M000100,1,0
0,0,1,0,0,0,0,0,-5,0,0,0,GO:0043330,response to exogenous dsRNA,M001000,1,0
0,1,0,0,0,0,0,-2.9,0,0,0,0,GO:0001523,retinoid metabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,M290,PID IL12 STAT4 PATHWAY,M000100,1,0
0,0,1,0,0,0,0,0,-5.4,0,0,0,GO:0060760,positive regulation of response to cytokine stimulus,M001000,1,0
0,0,1,0,0,0,0,0,-4.3,0,0,0,M15285,BIOCARTA NFKB PATHWAY,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0045786,negative regulation of cell cycle,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,hsa05012,Parkinson disease,M000010,1,0
1,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0072078,nephron tubule morphogenesis,M100000,1,0
